Participant_ID,Trial_Number,Reaction_Time,Accuracy,Presentation_Rate,item,triplet,Sentence_Type,Experiment,Location
p_8781518,26,1260.9,0,125,i_97,,baseline,2b,Spatially_Accurate
p_8781518,27,321.3,1,250,i_163,51,control,2b,Spatially_Accurate
p_8781518,28,2075.3,0,125,i_59,,baseline,2b,Spatially_Accurate
p_8781518,29,290.6,1,250,i_53,,baseline,2b,Spatially_Accurate
p_8781518,30,1823.4,1,125,i_71,,baseline,2b,Spatially_Accurate
p_8781518,31,512.7,1,125,i_87,,baseline,2b,Spatially_Accurate
p_8781518,32,768,1,125,i_74,,baseline,2b,Spatially_Accurate
p_8781518,33,885.4,1,125,i_186,74,transposed,2b,Spatially_Accurate
p_8781518,34,567.9,0,125,i_172,60,transposed,2b,Spatially_Accurate
p_8781518,35,1314.1,0,125,i_85,,baseline,2b,Spatially_Accurate
p_8781518,36,494.7,0,125,i_181,69,transposed,2b,Spatially_Accurate
p_8781518,37,572.5,1,250,i_205,93,transposed,2b,Spatially_Accurate
p_8781518,38,1410.8,1,125,i_119,7,control,2b,Spatially_Accurate
p_8781518,39,428.8000001,1,250,i_150,38,control,2b,Spatially_Accurate
p_8781518,40,411.7,1,250,i_209,97,transposed,2b,Spatially_Accurate
p_8781518,41,448.1,1,250,i_155,43,control,2b,Spatially_Accurate
p_8781518,42,840.1999999,0,250,i_45,,baseline,2b,Spatially_Accurate
p_8781518,43,1392,1,250,i_27,,baseline,2b,Spatially_Accurate
p_8781518,44,324.5,1,250,i_35,,baseline,2b,Spatially_Accurate
p_8781518,45,435.3,1,250,i_16,,baseline,2b,Spatially_Accurate
p_8781518,46,682.6999999,1,125,i_130,18,control,2b,Spatially_Accurate
p_8781518,47,372.6,1,250,i_10,,baseline,2b,Spatially_Accurate
p_8781518,48,316,1,250,i_41,,baseline,2b,Spatially_Accurate
p_8781518,49,1020.7,0,125,i_191,79,transposed,2b,Spatially_Accurate
p_8781518,50,355.5,1,250,i_20,,baseline,2b,Spatially_Accurate
p_8781518,51,1369.7,1,125,i_93,,baseline,2b,Spatially_Accurate
p_8781518,52,313.6,1,250,i_145,33,control,2b,Spatially_Accurate
p_8781518,53,294.4,1,250,i_14,,baseline,2b,Spatially_Accurate
p_8781518,54,674.6999999,0,125,i_180,68,transposed,2b,Spatially_Accurate
p_8781518,55,755.1,1,125,i_105,,baseline,2b,Spatially_Accurate
p_8781518,56,1352.8,1,125,i_94,,baseline,2b,Spatially_Accurate
p_8781518,57,1786,1,125,i_178,66,transposed,2b,Spatially_Accurate
p_8781518,58,685.8000001,0,125,i_183,71,transposed,2b,Spatially_Accurate
p_8781518,59,464.5,1,250,i_223,111,transposed,2b,Spatially_Accurate
p_8781518,60,687.5,1,250,i_208,96,transposed,2b,Spatially_Accurate
p_8781518,61,577.1999999,1,125,i_63,,baseline,2b,Spatially_Accurate
p_8781518,62,277.6,1,250,i_33,,baseline,2b,Spatially_Accurate
p_8781518,63,767.1999999,1,125,i_140,28,control,2b,Spatially_Accurate
p_8781518,64,327.5,1,250,i_43,,baseline,2b,Spatially_Accurate
p_8781518,65,549.8,1,250,i_50,,baseline,2b,Spatially_Accurate
p_8781518,66,348.9,1,250,i_19,,baseline,2b,Spatially_Accurate
p_8781518,67,933.7,1,125,i_82,,baseline,2b,Spatially_Accurate
p_8781518,68,577.8,1,125,i_114,2,control,2b,Spatially_Accurate
p_8781518,69,840.4,0,125,i_92,,baseline,2b,Spatially_Accurate
p_8781518,70,771.9,1,125,i_111,,baseline,2b,Spatially_Accurate
p_8781518,71,518,1,250,i_44,,baseline,2b,Spatially_Accurate
p_8781518,72,1223.2,1,125,i_126,14,control,2b,Spatially_Accurate
p_8781518,73,1021.7,1,125,i_100,,baseline,2b,Spatially_Accurate
p_8781518,74,486.4,1,125,i_101,,baseline,2b,Spatially_Accurate
p_8781518,75,826.7,1,125,i_96,,baseline,2b,Spatially_Accurate
p_8781518,76,1517.7,1,125,i_98,,baseline,2b,Spatially_Accurate
p_8781518,77,649.3,1,125,i_65,,baseline,2b,Spatially_Accurate
p_8781518,78,337.4,1,250,i_149,37,control,2b,Spatially_Accurate
p_8781518,79,425.8,1,250,i_144,32,control,2b,Spatially_Accurate
p_8781518,80,476.2,1,250,i_31,,baseline,2b,Spatially_Accurate
p_8781518,81,377.6999999,1,250,i_40,,baseline,2b,Spatially_Accurate
p_8781518,82,620.2,1,125,i_127,15,control,2b,Spatially_Accurate
p_8781518,83,355.9000001,1,250,i_28,,baseline,2b,Spatially_Accurate
p_8781518,84,376.5,1,250,i_51,,baseline,2b,Spatially_Accurate
p_8781518,85,263.9,1,250,i_157,45,control,2b,Spatially_Accurate
p_8781518,86,1373.7,1,250,i_2,,baseline,2b,Spatially_Accurate
p_8781518,87,970.8,1,125,i_113,1,control,2b,Spatially_Accurate
p_8781518,88,300.8,1,250,i_18,,baseline,2b,Spatially_Accurate
p_8781518,89,307.6,1,250,i_8,,baseline,2b,Spatially_Accurate
p_8781518,90,405.9,1,250,i_17,,baseline,2b,Spatially_Accurate
p_8781518,91,290.3,1,250,i_49,,baseline,2b,Spatially_Accurate
p_8781518,92,889.8000001,1,125,i_83,,baseline,2b,Spatially_Accurate
p_8781518,93,429.2,1,250,i_162,50,control,2b,Spatially_Accurate
p_8781518,94,693.4,1,125,i_124,12,control,2b,Spatially_Accurate
p_8781518,95,334.4,1,250,i_158,46,control,2b,Spatially_Accurate
p_8781518,96,313.1999999,1,250,i_211,99,transposed,2b,Spatially_Accurate
p_8781518,97,1700,1,250,i_197,85,transposed,2b,Spatially_Accurate
p_8781518,98,505.6,1,125,i_112,,baseline,2b,Spatially_Accurate
p_8781518,99,341.3,1,250,i_216,104,transposed,2b,Spatially_Accurate
p_8781518,100,381.4000001,1,250,i_143,31,control,2b,Spatially_Accurate
p_8781518,101,340.5,1,250,i_156,44,control,2b,Spatially_Accurate
p_8781518,102,286.6999999,1,250,i_141,29,control,2b,Spatially_Accurate
p_8781518,103,325.3,1,250,i_166,54,control,2b,Spatially_Accurate
p_8781518,104,294,1,250,i_215,103,transposed,2b,Spatially_Accurate
p_8781518,105,305.4,1,250,i_23,,baseline,2b,Spatially_Accurate
p_8781518,106,218.1,1,250,i_202,90,transposed,2b,Spatially_Accurate
p_8781518,107,276.1,1,250,i_9,,baseline,2b,Spatially_Accurate
p_8781518,108,515.9,1,250,i_151,39,control,2b,Spatially_Accurate
p_8781518,109,618.8000001,1,125,i_118,6,control,2b,Spatially_Accurate
p_8781518,110,475.4,1,125,i_79,,baseline,2b,Spatially_Accurate
p_8781518,111,261.8,1,250,i_30,,baseline,2b,Spatially_Accurate
p_8781518,112,1055,0,250,i_48,,baseline,2b,Spatially_Accurate
p_8781518,113,634.1999999,1,125,i_58,,baseline,2b,Spatially_Accurate
p_8781518,114,670.5,1,125,i_182,70,transposed,2b,Spatially_Accurate
p_8781518,115,1263.8,1,125,i_136,24,control,2b,Spatially_Accurate
p_8781518,116,783.6,1,125,i_193,81,transposed,2b,Spatially_Accurate
p_8781518,117,593,1,125,i_196,84,transposed,2b,Spatially_Accurate
p_8781518,118,365.3000001,1,125,i_72,,baseline,2b,Spatially_Accurate
p_8781518,119,288.5,1,250,i_146,34,control,2b,Spatially_Accurate
p_8781518,120,272.6,1,250,i_220,108,transposed,2b,Spatially_Accurate
p_8781518,121,317.2,1,250,i_5,,baseline,2b,Spatially_Accurate
p_8781518,122,1037.8,1,125,i_132,20,control,2b,Spatially_Accurate
p_8781518,123,1033.6,1,125,i_174,62,transposed,2b,Spatially_Accurate
p_8781518,124,282.1999999,1,250,i_142,30,control,2b,Spatially_Accurate
p_8781518,125,1981.6,0,125,i_187,75,transposed,2b,Spatially_Accurate
p_8781518,126,574.9,1,250,i_46,,baseline,2b,Spatially_Accurate
p_8781518,127,268.5999999,1,250,i_21,,baseline,2b,Spatially_Accurate
p_8781518,128,867.7,1,125,i_117,5,control,2b,Spatially_Accurate
p_8781518,129,422.3000001,1,250,i_206,94,transposed,2b,Spatially_Accurate
p_8781518,130,277.4,1,250,i_224,112,transposed,2b,Spatially_Accurate
p_8781518,131,297.5999999,1,250,i_38,,baseline,2b,Spatially_Accurate
p_8781518,132,462,1,250,i_160,48,control,2b,Spatially_Accurate
p_8781518,133,461.5,1,125,i_99,,baseline,2b,Spatially_Accurate
p_8781518,134,298.9,1,250,i_213,101,transposed,2b,Spatially_Accurate
p_8781518,135,509.9000001,1,250,i_12,,baseline,2b,Spatially_Accurate
p_8781518,136,519.4,1,125,i_64,,baseline,2b,Spatially_Accurate
p_8781518,137,923.4,1,125,i_76,,baseline,2b,Spatially_Accurate
p_8781518,138,654.3,1,125,i_135,23,control,2b,Spatially_Accurate
p_8781518,139,277.5,1,250,i_37,,baseline,2b,Spatially_Accurate
p_8781518,140,288.3,1,250,i_6,,baseline,2b,Spatially_Accurate
p_8781518,141,561.4,1,125,i_62,,baseline,2b,Spatially_Accurate
p_8781518,142,5886.3,0,125,i_110,,baseline,2b,Spatially_Accurate
p_8781518,143,1004,0,125,i_173,61,transposed,2b,Spatially_Accurate
p_8781518,144,420.1,1,125,i_104,,baseline,2b,Spatially_Accurate
p_8781518,145,593.4,1,250,i_15,,baseline,2b,Spatially_Accurate
p_8781518,146,604.1,1,125,i_67,,baseline,2b,Spatially_Accurate
p_8781518,147,549.2,1,125,i_68,,baseline,2b,Spatially_Accurate
p_8781518,148,2472.5,0,125,i_122,10,control,2b,Spatially_Accurate
p_8781518,149,240.1999999,0,250,i_207,95,transposed,2b,Spatially_Accurate
p_8781518,150,2227.5,0,125,i_61,,baseline,2b,Spatially_Accurate
p_8781518,151,906.9,1,125,i_138,26,control,2b,Spatially_Accurate
p_8781518,152,298.8000001,1,250,i_1,,baseline,2b,Spatially_Accurate
p_8781518,153,691.4000001,0,125,i_169,57,transposed,2b,Spatially_Accurate
p_8781518,154,557.4,0,125,i_179,67,transposed,2b,Spatially_Accurate
p_8781518,155,489.1999999,0,125,i_188,76,transposed,2b,Spatially_Accurate
p_8781518,156,616.3000001,0,250,i_214,102,transposed,2b,Spatially_Accurate
p_8781518,157,1294.3,0,250,i_203,91,transposed,2b,Spatially_Accurate
p_8781518,158,326.4000001,1,250,i_36,,baseline,2b,Spatially_Accurate
p_8781518,159,273.4000001,1,250,i_167,55,control,2b,Spatially_Accurate
p_8781518,160,686.1,0,125,i_192,80,transposed,2b,Spatially_Accurate
p_8781518,161,337.4,1,250,i_168,56,control,2b,Spatially_Accurate
p_8781518,162,877.1999999,1,125,i_175,63,transposed,2b,Spatially_Accurate
p_8781518,163,293.6999999,1,250,i_52,,baseline,2b,Spatially_Accurate
p_8781518,164,240.7,1,250,i_198,86,transposed,2b,Spatially_Accurate
p_8781518,165,882.5,1,125,i_73,,baseline,2b,Spatially_Accurate
p_8781518,166,205.9,1,250,i_47,,baseline,2b,Spatially_Accurate
p_8781518,167,289.5,1,250,i_26,,baseline,2b,Spatially_Accurate
p_8781518,168,1198.3,1,125,i_190,78,transposed,2b,Spatially_Accurate
p_8781518,169,1089.1,1,125,i_128,16,control,2b,Spatially_Accurate
p_8781518,170,354.8,0,125,i_170,58,transposed,2b,Spatially_Accurate
p_8781518,171,699.5,1,250,i_11,,baseline,2b,Spatially_Accurate
p_8781518,172,392.5,1,250,i_54,,baseline,2b,Spatially_Accurate
p_8781518,173,524.4,1,250,i_200,88,transposed,2b,Spatially_Accurate
p_8781518,174,840.7,1,125,i_185,73,transposed,2b,Spatially_Accurate
p_8781518,175,691,0,125,i_88,,baseline,2b,Spatially_Accurate
p_8781518,176,270.1,1,250,i_147,35,control,2b,Spatially_Accurate
p_8781518,177,488.3000001,1,125,i_102,,baseline,2b,Spatially_Accurate
p_8781518,178,491.8,1,125,i_139,27,control,2b,Spatially_Accurate
p_8781518,179,312.9000001,1,250,i_219,107,transposed,2b,Spatially_Accurate
p_8781518,180,303.9,1,250,i_4,,baseline,2b,Spatially_Accurate
p_8781518,181,422.6,1,250,i_217,105,transposed,2b,Spatially_Accurate
p_8781518,182,313.9000001,1,250,i_165,53,control,2b,Spatially_Accurate
p_8781518,183,285.1,1,250,i_210,98,transposed,2b,Spatially_Accurate
p_8781518,184,535.1,1,250,i_32,,baseline,2b,Spatially_Accurate
p_8781518,185,497.1999999,1,125,i_106,,baseline,2b,Spatially_Accurate
p_8781518,186,240.6,1,250,i_13,,baseline,2b,Spatially_Accurate
p_8781518,187,960.6,1,125,i_121,9,control,2b,Spatially_Accurate
p_8781518,188,363.9,1,125,i_91,,baseline,2b,Spatially_Accurate
p_8781518,189,285.3,1,250,i_201,89,transposed,2b,Spatially_Accurate
p_8781518,190,1481.6,1,250,i_56,,baseline,2b,Spatially_Accurate
p_8781518,191,927.5,0,125,i_195,83,transposed,2b,Spatially_Accurate
p_8781518,192,409.8000001,1,125,i_90,,baseline,2b,Spatially_Accurate
p_8781518,193,598.7,1,125,i_131,19,control,2b,Spatially_Accurate
p_8781518,194,802.7,0,125,i_176,64,transposed,2b,Spatially_Accurate
p_8781518,195,693.9,1,125,i_171,59,transposed,2b,Spatially_Accurate
p_8781518,196,146.5,1,250,i_34,,baseline,2b,Spatially_Accurate
p_8781518,197,257,1,250,i_199,87,transposed,2b,Spatially_Accurate
p_8781518,198,243.4,1,250,i_159,47,control,2b,Spatially_Accurate
p_8781518,199,410,1,125,i_70,,baseline,2b,Spatially_Accurate
p_8781518,200,269.1,1,250,i_39,,baseline,2b,Spatially_Accurate
